vintage_id,wine_id,types
63915322,92492,Red wine
158787591,6707915,Red wine
15094689,1149907,Red wine
24819646,1565592,Red wine
26745372,2816521,Red wine
14344603,2375369,Red wine
150376861,1612630,White wine
20007669,1146889,Red wine
31935654,1160617,Red wine
1154257,1130075,Red wine
8899990,1510613,White wine
21124443,1380443,Red wine
91119048,1324059,Red wine
15259766,1172145,Red wine
158853391,17063,Red wine
20286434,1295845,White wine
17711766,2451454,Red wine
3822794,73565,Red wine
159908136,5548979,White wine
24771444,1179049,Red wine
21199501,3242596,White wine
54785582,2251762,Red wine
15110332,6687,White wine
3295780,1182695,Sparkling wine
1469816,1152435,Sparkling wine
19903520,3243285,White wine
25575663,1984519,Red wine
14595808,99565,White wine
19428336,1211648,Red wine
2128866,1152010,Red wine
6052559,1155077,Red wine
143978812,4542097,Red wine
22333914,1237032,Red wine
157988192,6599713,White wine
1257466,1169092,Red wine
14518743,75597,White wine
145739690,4737629,Red wine
144372002,3001081,White wine
12234337,1634511,Red wine
4503826,2205937,Red wine
14177643,79385,White wine
20728266,1215198,Red wine
21842403,35164,White wine
1523211,11943,Sparkling wine
32360701,3555165,Red wine
22211421,16509,White wine
17082488,1246324,Red wine
14580088,79706,Red wine
16607471,23109,Red wine
19991587,1265531,Red wine
5751311,23240,Red wine
16797581,15481,Red wine
14316067,1117028,Red wine
154349625,5664671,White wine
22937634,1739709,Red wine
106558186,1662129,White wine
86615212,1144804,Red wine
21897260,7777,White wine
14162164,1506316,Red wine
15361811,78042,Red wine
24821336,1172425,Red wine
155434063,5912416,Red wine
1609962,74299,Sparkling wine
25063659,1282551,White wine
14582410,1147887,Red wine
18814763,1283673,Red wine
12363127,1145791,Sparkling wine
4794868,1124842,Rosé wine
14545562,1624366,Red wine
15046976,657,Red wine
14592561,1227135,Red wine
20537889,1100359,White wine
17614936,11009,White wine
1471423,79631,Sparkling wine
1539053,1145046,Red wine
14211206,18979,White wine
2797233,15364,Red wine
16086272,16465,Red wine
156770170,1141388,Red wine
164943261,1987886,Sparkling wine
9546012,1832517,Red wine
15070609,1172901,Red wine
18950052,1166569,White wine
2289221,1506293,Red wine
18414434,1165685,Red wine
17451271,84729,Red wine
8168714,779035,Red wine
152606153,4875863,Red wine
27763878,3504438,White wine
1468870,98302,Sparkling wine
144092230,4541881,Red wine
17970192,2601473,Red wine
2681697,1135274,White wine
19674176,1199355,Red wine
14870925,1101472,Red wine
14152434,87674,Red wine
6242849,1125481,Red wine
27660695,1144872,White wine
51222536,1268707,Red wine
3375611,1395714,Red wine
1951057,1143310,White wine
143459067,2278955,Red wine
2430111,12283,Red wine
16250834,1264921,White wine
15704434,71364,White wine
62916441,1105338,Red wine
14323696,1211387,Red wine
4588564,13840,Red wine
14444244,1208623,White wine
8737876,2626125,Red wine
15300980,1143834,White wine
14181865,18002,Red wine
146071095,2034024,Red wine
22257653,1119586,Red wine
15024850,22902,Red wine
1471256,83817,Sparkling wine
150384145,5095201,Red wine
8467201,23733,Red wine
3249066,1134480,Red wine
22031247,4201,White wine
15973946,1170219,Red wine
22128119,2017943,Red wine
20376769,12378,White wine
16581066,1131276,White wine
35434711,1753108,White wine
150641990,84172,White wine
113487186,2421,White wine
5263684,1232610,Red wine
14951787,1616,Red wine
17558074,2037479,Sparkling wine
23690522,2373036,Red wine
1470302,1143772,Sparkling wine
98181762,1171311,Red wine
18778558,1247692,Red wine
146517239,1190301,Red wine
14238239,2479117,White wine
26940492,1149396,Red wine
89419410,4052399,Red wine
53825654,3889282,Red wine
18323989,1221332,White wine
1558295,1187306,Sparkling wine
34381525,2247886,Red wine
21495988,1631892,Red wine
14565197,1175529,Red wine
15256884,1148241,Red wine
15776236,23834,White wine
1469878,1208903,Red wine
17859273,6567,White wine
11836571,1172227,Red wine
21038872,7749,White wine
25405725,1134754,Red wine
127399765,1399107,White wine
26554638,1150128,White wine
19281084,1157881,Red wine
4525629,1141075,Red wine
14708768,1155834,Red wine
1533,966,Red wine
27252611,1136158,Red wine
3498271,82719,Red wine
19098586,16619,Red wine
19225908,1218240,Red wine
9509199,2645306,Red wine
150646988,80650,White wine
34143706,3067268,Red wine
14496807,84335,Red wine
23417665,75908,Red wine
49198322,2107344,White wine
14806320,1132378,Red wine
150536961,94397,White wine
16235450,4277,Red wine
18260042,1147977,Red wine
26863481,2179684,Red wine
3841840,2063984,Red wine
20221469,2178564,Red wine
14192196,1148844,Red wine
17612030,1317787,Red wine
2815667,1750070,Red wine
2238339,1271327,Red wine
18664228,1210084,Sparkling wine
63301375,3938710,Red wine
1655483,86290,Sparkling wine
14203298,1165282,Sparkling wine
15192607,79970,Red wine
79320403,22655,Red wine
14538296,1105373,White wine
1915989,1190032,Red wine
1782427,4269,Red wine
158451598,5923158,Red wine
14751358,1166785,Red wine
159270589,6886895,Red wine
19506729,22352,White wine
145097576,1309827,Red wine
14463957,1725510,Red wine
14445563,531,Red wine
1518257,1133978,White wine
90316016,1190163,Red wine
16768670,9528,White wine
25323559,2769068,Red wine
15002265,1725436,Red wine
94917,79836,Sparkling wine
150533539,2529,White wine
14182507,2197,White wine
20300446,1171461,Rosé wine
2066646,1156767,Red wine
14445178,73765,Red wine
7801057,1170331,Red wine
145914243,1915501,Red wine
21850301,27094,White wine
14624447,1125266,Red wine
110509369,1144147,Red wine
36977318,1525228,Red wine
9270710,2661535,Red wine
14644528,2785,Red wine
14492219,1249109,Red wine
20055217,1127516,Red wine
14902685,1118650,White wine
14606856,18980,Red wine
16606459,1139219,Red wine
28251349,1143846,Red wine
15693691,1643745,Red wine
17096064,2816,Red wine
115993135,4111705,Red wine
12242402,86737,Red wine
99432471,63134,Red wine
20970678,1132356,Red wine
14911149,1134460,White wine
14818489,651,Red wine
14709802,11781,Sparkling wine
3501374,1737808,White wine
20670256,2504090,Red wine
19717627,1167768,Red wine
21985258,2820,White wine
7622170,1235018,Red wine
14301827,1132798,Red wine
20061167,1137775,Red wine
17067394,1138640,Red wine
15052416,1582817,Red wine
14873200,1214612,White wine
29935709,3030441,Red wine
14471848,1132920,White wine
160641259,7308341,White wine
1487195,23051,Sparkling wine
14240368,2157,Red wine
1469216,1136022,Sparkling wine
3965859,1366323,Red wine
22297312,1381550,Red wine
22869781,94970,Red wine
30251369,1755287,Red wine
19362868,1133291,White wine
15495978,77869,Red wine
18358505,1174924,White wine
20487670,73257,Red wine
1782659,1382045,Sparkling wine
15447132,1136710,Red wine
4388738,1383553,Red wine
15804726,4844,Red wine
27519898,1375536,Red wine
164942610,1211816,Sparkling wine
140613931,4302066,Red wine
20900853,1810465,Red wine
14277099,1144447,Red wine
14361277,1165708,Red wine
1536997,1147897,Sparkling wine
164942578,2696113,Sparkling wine
14147528,650,White wine
164942632,1151570,Sparkling wine
2031129,79162,Sparkling wine
1488742,1148298,Sparkling wine
20780195,1841583,Red wine
15798131,1129513,Red wine
33568869,13632,Red wine
25369168,2927144,Red wine
80758,73673,Red wine
16157628,1208095,Red wine
164943159,1108713,Sparkling wine
5127448,8569,Red wine
156174761,5987324,White wine
156225095,6111553,Red wine
147207332,1159973,Red wine
94566663,2737977,Red wine
3267875,1255437,White wine
15669235,22909,Red wine
14534343,1084274,Red wine
14614020,1708094,Red wine
144649121,1189827,Red wine
14941915,1209244,Red wine
2513359,1631719,Red wine
16137748,1282234,Red wine
133370957,1973,Red wine
15013238,1612897,Red wine
2599925,1675296,Sparkling wine
17716984,23825,Red wine
93184134,1136106,Red wine
2139391,92910,White wine
14126415,1661057,Red wine
146649436,4843593,Red wine
15828100,1219218,Red wine
28739696,1168720,Red wine
14211055,1524151,Red wine
4394109,1562589,Red wine
4468360,1141425,Red wine
14551421,1137147,Red wine
16000049,10625,Red wine
14463475,61754,Red wine
17705393,1713612,Red wine
15697162,1152896,Red wine
20855382,1679638,Red wine
158776477,1136286,Red wine
2625660,1188738,Red wine
5560088,98074,Red wine
141886264,3094171,Red wine
164942599,7122486,Sparkling wine
14267867,1133990,Red wine
1939425,82835,Red wine
19534560,66164,Red wine
4859172,5955,White wine
15167801,1182178,Red wine
150585439,5217681,Red wine
2414626,1611704,Red wine
15522130,1138731,White wine
2651196,89202,Red wine
23069867,1203839,Red wine
14719406,2158160,Red wine
26203868,1533,Red wine
14770842,1135844,Red wine
20473187,1719983,Red wine
21341889,1169249,Red wine
156124939,1513069,White wine
14539427,1795,Red wine
3789862,19923,Sparkling wine
20821822,1099398,Red wine
112144567,1420439,Red wine
156657753,6218579,Red wine
143437735,1220332,Rosé wine
151866150,5314424,Red wine
1471895,1141122,Sparkling wine
15397487,1129090,Red wine
1940972,5811,Red wine
3446081,1136526,Red wine
63788409,3941191,Red wine
38655210,9712,Red wine
17165222,1605285,Red wine
19645740,24115,Red wine
150746769,79704,White wine
20966349,18715,Red wine
1348616,3529,White wine
17621354,1141521,Red wine
15194167,18439,Red wine
1468840,5063,Sparkling wine
21434898,20672,White wine
16279441,10988,White wine
7374410,2534671,Red wine
156115383,1128386,White wine
1726670,1233459,Red wine
7080580,86730,Red wine
18539815,2112249,Red wine
14667176,1529,Red wine
108049710,779475,Red wine
164942773,1178663,Sparkling wine
20071061,1531,Red wine
14436946,1561411,Red wine
4209197,1163009,Red wine
2325646,92460,Red wine
26900599,3115103,Red wine
14442383,1133763,Red wine
16369927,1133253,Red wine
14755400,1143743,Red wine
1354791,1136950,Sparkling wine
157751374,6527947,Red wine
24778541,2521525,Red wine
14226444,1138019,Red wine
14347375,1251,Red wine
22396877,1186979,Red wine
14255778,15652,White wine
14762729,9710,Red wine
16730794,1679387,White wine
14435729,22550,Red wine
14809282,1204410,Red wine
142196404,4316862,Red wine
1324585,1136380,Red wine
108864085,8617,White wine
18247813,96148,Red wine
14956082,1171568,Red wine
14930723,1645527,Red wine
14194038,2014129,Red wine
14551066,1144799,Red wine
14518231,1245,Red wine
14596818,4268,White wine
15113772,1125263,Red wine
29195695,2713303,Red wine
141494096,1176708,Red wine
14665879,1539668,Red wine
14520051,1870315,White wine
18537300,2628154,Red wine
15843399,1264565,Red wine
17933239,81907,Red wine
21488906,1136856,Sparkling wine
1392098,1149496,Red wine
14263848,1138276,Red wine
15744276,1135278,White wine
156610666,1132440,Red wine
3001834,66104,Red wine
30882134,1125489,Red wine
14782310,20995,Red wine
20362882,18736,Red wine
17544866,1136983,Red wine
15099364,2317507,Red wine
164943191,15615,Sparkling wine
14761495,1256266,White wine
21322782,81864,Red wine
23211338,950,Red wine
14517265,12379,Red wine
1625854,1169598,Sparkling wine
6964721,1884610,Sparkling wine
1474180,1135811,Sparkling wine
14666894,1148412,Sparkling wine
17156592,1375441,Red wine
14246050,1976,Red wine
15736352,1755251,White wine
14205892,2565,Red wine
17068069,1321228,Red wine
25801713,15713,Red wine
15952889,1458,White wine
29864231,13898,Red wine
14310954,1135117,Red wine
15314122,5805,White wine
62597987,2260236,Red wine
16402895,15486,Red wine
14485272,617,Red wine
16711566,3579,Red wine
15176738,1667464,White wine
15457533,21947,Red wine
37968677,2347332,Red wine
14238627,14367,Red wine
15763001,3208,Red wine
14653966,1142455,Red wine
164942577,1180680,Sparkling wine
14139283,59754,Red wine
18858687,43974,Red wine
15733763,20671,Red wine
19071242,77491,Red wine
15830518,1223777,Red wine
15690055,1241,Red wine
14364421,77022,Red wine
1175083,1142843,Red wine
15845834,7467,Red wine
14484465,1640650,Red wine
24452649,78014,White wine
14437228,1148635,Red wine
159580740,1177078,White wine
15016664,1310572,Red wine
29581360,1134929,White wine
15657183,56154,Red wine
3687100,1101056,Red wine
14195508,1122620,Red wine
14771052,22908,Red wine
15356389,1134874,Red wine
2500019,79269,Red wine
145754174,1141560,Red wine
17734645,7772,Red wine
15079129,79407,Red wine
17389262,1099296,Red wine
4355644,9526,Red wine
1561557,1178210,Sparkling wine
64930595,2972,Red wine
164942595,1857637,Sparkling wine
14267150,22910,Red wine
26176672,3347644,Red wine
14632798,2153,White wine
2555688,4267,Red wine
15161744,1136013,Red wine
14942711,23769,Red wine
2572011,623,Red wine
32048606,1143150,Red wine
17168164,7343,Red wine
20185573,1267101,Red wine
19379615,1775417,White wine
143715137,1852217,Red wine
19825862,1669,Red wine
14553901,1398911,Red wine
20246534,1137451,Red wine
18351415,61134,Red wine
151504428,4407,White wine
164943024,1122092,Sparkling wine
15381727,21585,Red wine
1496773,74304,Sparkling wine
14583764,3776,Red wine
4513690,1141777,Red wine
14449244,1254,Red wine
14294452,35374,Red wine
4583703,83492,White wine
15304269,1178851,Red wine
18970294,1236752,Red wine
14334949,21975,Red wine
23577933,2701692,Red wine
142521767,1129187,Red wine
15671699,1172272,Red wine
14927354,1454348,Red wine
1494077,23709,White wine
2446284,1558589,Red wine
14703373,1135226,Red wine
164942588,8302,Sparkling wine
117099005,1174496,Red wine
15738263,1166103,Red wine
14281289,1155335,Red wine
14267779,1133976,White wine
14198449,5816,Red wine
1291368,1148747,Red wine
15156133,20677,Red wine
14331403,99603,White wine
17017276,31464,White wine
1279622,96193,Red wine
14858999,1145241,Red wine
67604,61744,Red wine
14871034,1134803,Red wine
14661829,618,White wine
19353268,22175,Red wine
14570938,22913,Red wine
14618375,23627,Red wine
15671460,1724151,Red wine
14339531,2156,Red wine
14285805,621,Red wine
164942648,1129619,Sparkling wine
14480811,620,Red wine
14729554,622,Red wine
3502202,1133793,Red wine
14284463,19265,Red wine
14317753,1151389,White wine
14598113,1303931,Red wine
164942675,79160,Sparkling wine
14440801,77756,Red wine
14660971,1789356,Red wine
14123720,73468,Red wine
150303032,63564,White wine
14405340,1133988,Red wine
14710607,1716434,White wine
15215793,1244,Red wine
14187272,22685,Red wine
14525114,1135203,White wine
1469170,1141069,Sparkling wine
14250738,15238,Red wine
3943698,1187572,Red wine
14134460,51934,Red wine
26749620,3180824,Rosé wine
14135621,1133987,Red wine
14460391,92461,Red wine
1513110,8305,Sparkling wine
14209247,1794,Red wine
14524667,79762,Red wine
14191450,624,Red wine
14146987,22447,Red wine
1196152,1152755,Red wine
14242470,649,Red wine
145278445,4218931,Red wine
15497698,20796,Red wine
1437752,54214,Red wine
14414229,22918,Red wine
17227997,1138072,Red wine
14514657,1253128,Red wine
14952938,39034,White wine
14199308,18978,White wine
15946126,1166077,Red wine
18887880,1135000,Red wine
16175205,1164695,Red wine
14316331,1386795,Red wine
14341805,1306885,Red wine
14403481,1132659,Red wine
14963584,7775,White wine
14216107,89188,White wine
14513716,1133673,Red wine
164942778,74298,Sparkling wine
3992496,5806,Red wine
14307620,21584,Red wine
14440756,24056,Red wine
9162069,1098912,Red wine
14439526,1173185,Red wine
14588610,66534,White wine
14258290,73757,Red wine
14208414,9530,White wine
14310869,1182136,Red wine
14598812,73660,Red wine
14181283,1629874,Red wine
164942621,1226459,White wine
14295289,79262,Red wine
14796005,1129392,Red wine
15406510,2141966,Red wine
14371211,22917,Red wine
4373788,2061837,Red wine
16678668,2316699,Red wine
14319226,77021,Red wine
14165789,7069,Red wine
1540082,86684,Sparkling wine
164942636,1128385,Sparkling wine
1663051,1122095,Sparkling wine
14173673,4113,Red wine
24376749,83015,White wine
2289405,1139401,Red wine
19862216,1137377,Red wine
25272399,1247055,Red wine
17959324,3194821,White wine
14696613,1248020,Red wine
22610477,2056820,Red wine
18470316,1150663,Red wine
21067499,1183384,White wine
16054645,92455,Red wine
158696051,2269993,White wine
1477828,91819,White wine
37016549,1212282,Red wine
3796898,87496,Red wine
4045996,1390045,Red wine
146521576,77764,Red wine
22964870,1187293,Red wine
14698061,17682,Red wine
18274998,2841429,Red wine
20524828,1168974,Red wine
14304690,1689,White wine
152148345,1710795,White wine
15219638,1146143,Red wine
14891430,457,Red wine
154489915,5692534,Red wine
86983210,1235243,Red wine
107520625,1166687,White wine
137648050,1849051,Red wine
18148145,1162223,Red wine
144120433,4382329,Red wine
25811000,1781424,Red wine
142388457,95439,Red wine
151191669,5261801,Red wine
149982120,5167216,Red wine
29808964,77793,Red wine
18460376,77472,Red wine
144295391,1681603,Red wine
19520236,1195740,Red wine
152522868,5424360,Red wine
20055383,1233722,Red wine
14193864,13800,Red wine
97315357,50634,White wine
14720743,1165733,Red wine
4625192,77130,Red wine
23641036,8180,Red wine
15731633,2337830,White wine
23811251,1138889,Red wine
4038165,1139286,Red wine
3391883,1929872,Sparkling wine
1470482,2488,Red wine
24220763,16992,Red wine
18540693,1165031,White wine
17915587,1246509,Red wine
17465342,3530,Red wine
19307085,1283710,Red wine
1275906,89750,Red wine
14984625,1141498,Red wine
17805247,23811,Red wine
17134783,1170007,Red wine
143591313,4343755,Red wine
137660412,8312,White wine
